period,stock_symbol,ebitda,ebit,diluted_eps,basic_eps,net_income,tax_provision,pretax_income,operating_income,operating_expense,gross_profit,total_revenue,operating_revenue
2020-12-31 00:00:00,KHC,3393000000.00,2424000000.00,0.2900,0.2900,356000000.00,669000000.00,1030000000.00,5850000000.00,3327000000.00,9177000000.00,26185000000.00,26185000000.00
2024-01-31 00:00:00,KR,7027000000.00,3277000000.00,2.9600,2.9900,2164000000.00,667000000.00,2836000000.00,3096000000.00,30268000000.00,33364000000.00,150039000000.00,150039000000.00
2023-01-31 00:00:00,KR,7016000000.00,3437000000.00,3.0600,3.1000,2244000000.00,653000000.00,2902000000.00,4126000000.00,27652000000.00,31778000000.00,148258000000.00,148258000000.00
2022-01-31 00:00:00,KR,6051000000.00,2622000000.00,2.1700,2.2000,1655000000.00,385000000.00,2051000000.00,3477000000.00,26872000000.00,30349000000.00,137888000000.00,137888000000.00
2021-01-31 00:00:00,KR,7287000000.00,3914000000.00,3.2700,3.3100,2585000000.00,782000000.00,3370000000.00,2780000000.00,28121000000.00,30901000000.00,132498000000.00,132498000000.00
2020-01-31 00:00:00,KR,,,,,,,,,,,,
2023-12-31 00:00:00,LHX,2930000000.00,1764000000.00,6.4400,6.4700,1227000000.00,23000000.00,1221000000.00,2025000000.00,3088000000.00,5113000000.00,19419000000.00,19419000000.00
2022-12-31 00:00:00,LHX,2490000000.00,1552000000.00,5.4900,5.5400,1062000000.00,212000000.00,1273000000.00,2083000000.00,2844000000.00,4927000000.00,17062000000.00,17062000000.00
2021-12-31 00:00:00,LHX,3515000000.00,2548000000.00,9.0900,9.1700,1846000000.00,440000000.00,2283000000.00,2096000000.00,3280000000.00,5376000000.00,17814000000.00,17814000000.00
2020-12-31 00:00:00,LHX,2608000000.00,1576000000.00,5.1900,5.2300,1119000000.00,234000000.00,1322000000.00,1993000000.00,3315000000.00,5308000000.00,18194000000.00,18194000000.00
2023-12-31 00:00:00,LH,1345800000.00,768500000.00,4.7700,4.8000,418000000.00,188500000.00,568900000.00,1123700000.00,2241200000.00,3364900000.00,12161600000.00,12189300000.00
2022-12-31 00:00:00,LH,1954400000.00,1417200000.00,13.9700,14.0500,1279100000.00,233900000.00,1237400000.00,1752200000.00,1956700000.00,3708900000.00,11863900000.00,11900800000.00
2021-12-31 00:00:00,LH,3676400000.00,3099400000.00,24.3900,24.6000,2377300000.00,690000000.00,2887600000.00,3072600000.00,1919800000.00,4992400000.00,13136100000.00,13224300000.00
2020-12-31 00:00:00,LH,3051200000.00,2426500000.00,15.8800,15.9900,1556100000.00,662100000.00,2219100000.00,2948100000.00,2004700000.00,4952800000.00,13978500000.00,13978500000.00
2024-06-30 00:00:00,LRCX,4905157000.00,4545458000.00,,,3827772000.00,532450000.00,4360222000.00,4282100000.00,2770691000.00,7052791000.00,14905386000.00,14905386000.00
2023-06-30 00:00:00,LRCX,5638104000.00,5295672000.00,33.2100,33.3000,4510931000.00,598279000.00,5109210000.00,5217010000.00,2559915000.00,7776925000.00,17428516000.00,17428516000.00
2022-06-30 00:00:00,LRCX,5711612000.00,5377873000.00,32.7500,32.9200,4605286000.00,587828000.00,5193114000.00,5381822000.00,2489985000.00,7871807000.00,17227039000.00,17227039000.00
2021-06-30 00:00:00,LRCX,4886552000.00,4579401000.00,26.9000,27.2200,3908458000.00,462346000.00,4370804000.00,4482023000.00,2323283000.00,6805306000.00,14626150000.00,14626150000.00
2020-06-30 00:00:00,LRCX,,,15.1000,15.5500,,,,,,,,
2024-05-31 00:00:00,LW,1372100000.00,1065300000.00,4.9800,5.0100,725500000.00,230000000.00,929500000.00,1065300000.00,701400000.00,1766700000.00,6467600000.00,6467600000.00
2023-05-31 00:00:00,LW,1104900000.00,882100000.00,6.9500,6.9800,1008900000.00,224600000.00,772900000.00,882100000.00,550000000.00,1432100000.00,5350600000.00,5350600000.00
2022-05-31 00:00:00,LW,636500000.00,444400000.00,1.3800,1.3800,200900000.00,71800000.00,283400000.00,444400000.00,387600000.00,832000000.00,4098900000.00,4098900000.00
2021-05-31 00:00:00,LW,662600000.00,474800000.00,2.1600,2.1700,317800000.00,90500000.00,356500000.00,474800000.00,357200000.00,832000000.00,3670900000.00,3670900000.00
2020-05-31 00:00:00,LW,,,,,,,,,,,,
2023-12-31 00:00:00,LVS,3859000000.00,2593000000.00,1.6000,1.6000,1221000000.00,344000000.00,1775000000.00,2355000000.00,2812000000.00,5167000000.00,10372000000.00,10372000000.00
2022-12-31 00:00:00,LVS,406000000.00,-685000000.00,2.4000,2.4000,1832000000.00,154000000.00,-1387000000.00,-770000000.00,2420000000.00,1650000000.00,4110000000.00,4110000000.00
2021-12-31 00:00:00,LVS,244000000.00,-853000000.00,-1.2600,-1.2600,-961000000.00,-5000000.00,-1474000000.00,-643000000.00,2251000000.00,1608000000.00,4234000000.00,4234000000.00
2020-12-31 00:00:00,LVS,-301000000.00,-1353000000.00,-2.2100,-2.2100,-1685000000.00,24000000.00,-1876000000.00,-1301000000.00,2122000000.00,821000000.00,2940000000.00,2940000000.00
2019-12-31 00:00:00,LVS,,,,,,,,,,,,
2023-12-31 00:00:00,LDOS,946000000.00,615000000.00,1.4400,1.4500,199000000.00,195000000.00,403000000.00,1302000000.00,942000000.00,2244000000.00,15438000000.00,15438000000.00
2022-12-31 00:00:00,LDOS,1418000000.00,1085000000.00,4.9600,5.0000,685000000.00,193000000.00,886000000.00,1133000000.00,951000000.00,2084000000.00,14396000000.00,14396000000.00
2021-12-31 00:00:00,LDOS,1476000000.00,1151000000.00,5.2700,5.3400,753000000.00,208000000.00,967000000.00,1163000000.00,851000000.00,2014000000.00,13737000000.00,13737000000.00
2020-12-31 00:00:00,LDOS,1245000000.00,963000000.00,4.3600,4.4200,628000000.00,152000000.00,781000000.00,967000000.00,770000000.00,1737000000.00,12297000000.00,12297000000.00
2019-12-31 00:00:00,LDOS,,,,,,,,,,,,
2023-11-30 00:00:00,LEN,5549810000.00,5439646000.00,13.7300,13.7300,3938511000.00,1241013000.00,5202304000.00,5439646000.00,501338000.00,5940984000.00,34233366000.00,34233366000.00
2022-11-30 00:00:00,LEN,6874721000.00,6787646000.00,15.7200,15.7400,4614125000.00,1366065000.00,6014566000.00,6787646000.00,414498000.00,7202144000.00,33671010000.00,33671010000.00
2021-11-30 00:00:00,LEN,5224212000.00,5138258000.00,14.2700,14.2800,4430111000.00,1362509000.00,5819058000.00,5138258000.00,398381000.00,5536639000.00,27130676000.00,27130676000.00
2020-11-30 00:00:00,LEN,3235215000.00,3140662000.00,7.8500,7.8800,2465036000.00,656235000.00,3123788000.00,3140662000.00,333446000.00,3474108000.00,22488854000.00,22488854000.00
2019-11-30 00:00:00,LEN,,,,,,,,,,,,
2023-12-31 00:00:00,LLY,8567800000.00,7040500000.00,5.8000,5.8267,5240400000.00,1314200000.00,6554600000.00,10787300000.00,16254600000.00,27041900000.00,34124100000.00,34124100000.00
2022-12-31 00:00:00,LLY,8660500000.00,7138000000.00,6.5722,6.5722,6244800000.00,561600000.00,6806400000.00,8653300000.00,13258300000.00,21911600000.00,28541400000.00,28541400000.00
2021-12-31 00:00:00,LLY,8042900000.00,6495300000.00,5.8530,5.8530,5581700000.00,573800000.00,6155500000.00,7933000000.00,13072600000.00,21005600000.00,28318400000.00,28318400000.00
2020-12-31 00:00:00,LLY,8913400000.00,7589500000.00,6.4748,6.4748,6193700000.00,1036200000.00,7229900000.00,7101400000.00,11955100000.00,19056500000.00,24539800000.00,24539800000.00
2019-12-31 00:00:00,LLY,,,,,,,,,,,,
2023-12-31 00:00:00,LIN,12217000000.00,8401000000.00,12.5900,12.7000,6199000000.00,1814000000.00,7988000000.00,8269000000.00,7093000000.00,15362000000.00,32854000000.00,32854000000.00
2022-12-31 00:00:00,LIN,9962000000.00,5758000000.00,8.2300,8.3000,4147000000.00,1434000000.00,5543000000.00,6697000000.00,7217000000.00,13914000000.00,33364000000.00,33364000000.00
2021-12-31 00:00:00,LIN,9904000000.00,5269000000.00,7.3300,7.4000,3826000000.00,1262000000.00,5099000000.00,5475000000.00,7775000000.00,13250000000.00,30793000000.00,30793000000.00
2020-12-31 00:00:00,LIN,8265000000.00,3639000000.00,4.7100,4.7500,2501000000.00,847000000.00,3384000000.00,3889000000.00,7971000000.00,11860000000.00,27243000000.00,27243000000.00
2019-12-31 00:00:00,LIN,,,,,,,,,,,,
2023-12-31 00:00:00,LYV,1761585000.00,1244788000.00,1.3700,1.3800,563280000.00,160227000.00,894544000.00,1052576000.00,4404481000.00,5457057000.00,22749073000.00,22749073000.00
2022-12-31 00:00:00,LYV,1233906000.00,783930000.00,0.6400,0.6600,295986000.00,96254000.00,505447000.00,701036000.00,3642694000.00,4343730000.00,16681254000.00,16681254000.00
2021-12-31 00:00:00,LYV,87450000.00,-328827000.00,-3.0900,-3.0900,-650904000.00,-2481000.00,-611267000.00,-410069000.00,2322527000.00,1912458000.00,6268447000.00,6268447000.00
2020-12-31 00:00:00,LYV,-1144808000.00,-1629833000.00,-8.1200,-8.1200,-1724535000.00,-28875000.00,-1856665000.00,-1652689000.00,2111467000.00,458778000.00,1861178000.00,1861178000.00
2023-12-31 00:00:00,LKQ,1768000000.00,1449000000.00,3.5000,3.5100,936000000.00,306000000.00,1235000000.00,1422000000.00,4153000000.00,5575000000.00,13866000000.00,13174000000.00
2022-12-31 00:00:00,LKQ,1860000000.00,1596000000.00,4.1400,4.1500,1149000000.00,385000000.00,1518000000.00,1442000000.00,3781000000.00,5223000000.00,12794000000.00,11933000000.00
2021-12-31 00:00:00,LKQ,1755000000.00,1471000000.00,3.6600,3.6800,1091000000.00,331000000.00,1399000000.00,1494000000.00,3828000000.00,5322000000.00,13089000000.00,13089000000.00
2020-12-31 00:00:00,LKQ,1312185000.00,1013185000.00,2.1000,2.1000,638423000.00,249498000.00,884995000.00,1054914000.00,3538357000.00,4593271000.00,11628830000.00,10963713000.00
2019-12-31 00:00:00,LKQ,,,,,,,,,,,,
2020-12-31 00:00:00,LYB,3297000000.00,1912000000.00,4.2400,4.2400,1420000000.00,-43000000.00,1386000000.00,2141000000.00,1253000000.00,3394000000.00,27753000000.00,27753000000.00
2019-12-31 00:00:00,LYB,,,,,,,,,,,,
2023-12-31 00:00:00,MRO,4465000000.00,2254000000.00,2.5600,2.5600,1554000000.00,357000000.00,1911000000.00,2006000000.00,673000000.00,2679000000.00,6407000000.00,6407000000.00
2022-12-31 00:00:00,MRO,5759000000.00,4006000000.00,5.2600,5.7062,3612000000.00,167000000.00,3779000000.00,3497000000.00,867000000.00,4364000000.00,7540000000.00,7540000000.00
2021-12-31 00:00:00,MRO,3327000000.00,1261000000.00,1.2000,1.2732,946000000.00,58000000.00,1004000000.00,1517000000.00,757000000.00,2274000000.00,5601000000.00,5601000000.00
2020-12-31 00:00:00,MRO,1130000000.00,-1186000000.00,-1.8390,-1.8390,-1451000000.00,-14000000.00,-1465000000.00,-1000000000.00,630000000.00,-370000000.00,3097000000.00,3097000000.00
2019-12-31 00:00:00,MRO,,,,,,,,,,,,
2023-12-31 00:00:00,MPC,18561000000.00,15254000000.00,23.6300,23.7300,9681000000.00,2817000000.00,13989000000.00,12675000000.00,3831000000.00,16506000000.00,148379000000.00,148379000000.00
2022-12-31 00:00:00,MPC,24879000000.00,21664000000.00,28.1200,28.3100,14516000000.00,4491000000.00,20469000000.00,18970000000.00,3597000000.00,22567000000.00,177453000000.00,177453000000.00
2021-12-31 00:00:00,MPC,7448000000.00,4084000000.00,15.2400,15.3400,9738000000.00,264000000.00,2817000000.00,3353000000.00,3258000000.00,6611000000.00,119983000000.00,119983000000.00
2020-12-31 00:00:00,MPC,-8904000000.00,-12279000000.00,-15.2800,-15.2800,-9826000000.00,-2430000000.00,-13612000000.00,-2707000000.00,3378000000.00,671000000.00,69779000000.00,69779000000.00
2019-12-31 00:00:00,MPC,,,,,,,,,,,,
2023-12-31 00:00:00,MKTX,411093000.00,334683000.00,6.8500,6.8700,258055000.00,74645000.00,332700000.00,315019000.00,230602000.00,545621000.00,752547000.00,752547000.00
2022-12-31 00:00:00,MKTX,406142000.00,338988000.00,6.6500,6.6800,250224000.00,88064000.00,338288000.00,326876000.00,209320000.00,536196000.00,718300000.00,718300000.00
2021-12-31 00:00:00,MKTX,395011000.00,334765000.00,6.7700,6.8800,257888000.00,76035000.00,333923000.00,337235000.00,190800000.00,528035000.00,698951000.00,698951000.00
2020-12-31 00:00:00,MKTX,418339000.00,375501000.00,7.8500,8.0100,299377000.00,74982000.00,374359000.00,374728000.00,157512000.00,532240000.00,689125000.00,688246000.00
2019-12-31 00:00:00,MKTX,,,,,,,,,,,,
2023-12-31 00:00:00,MAR,4220000000.00,3943000000.00,10.1800,10.2300,3083000000.00,295000000.00,3378000000.00,3924000000.00,1200000000.00,5124000000.00,23713000000.00,6388000000.00
2022-12-31 00:00:00,MAR,3799000000.00,3517000000.00,7.2400,7.2700,2358000000.00,756000000.00,3114000000.00,3474000000.00,1084000000.00,4558000000.00,20773000000.00,5445000000.00
2021-12-31 00:00:00,MAR,1895000000.00,1600000000.00,3.3400,3.3600,1099000000.00,81000000.00,1180000000.00,1758000000.00,1043000000.00,2801000000.00,13857000000.00,3490000000.00
2020-12-31 00:00:00,MAR,457000000.00,-21000000.00,-0.8200,-0.8200,-267000000.00,-199000000.00,-466000000.00,351000000.00,1108000000.00,1459000000.00,10571000000.00,2119000000.00
2019-12-31 00:00:00,MAR,,,,,,,,,,,,
2023-12-31 00:00:00,MMC,6317000000.00,5604000000.00,7.5300,7.6000,3756000000.00,1224000000.00,5026000000.00,5282000000.00,4355000000.00,9637000000.00,22736000000.00,22736000000.00
2022-12-31 00:00:00,MMC,5270000000.00,4551000000.00,6.0400,6.1100,3050000000.00,995000000.00,4082000000.00,4280000000.00,4369000000.00,8649000000.00,20720000000.00,20720000000.00
2021-12-31 00:00:00,MMC,5399000000.00,4652000000.00,6.1300,6.2000,3143000000.00,1034000000.00,4208000000.00,4312000000.00,4083000000.00,8395000000.00,19820000000.00,19820000000.00
2020-12-31 00:00:00,MMC,4049000000.00,3308000000.00,3.9400,3.9800,2016000000.00,747000000.00,2793000000.00,3066000000.00,4029000000.00,7095000000.00,17224000000.00,17224000000.00
2019-12-31 00:00:00,MMC,,,,,,,,,,,,
2023-12-31 00:00:00,MLM,2171300000.00,1658100000.00,18.8200,18.8800,1168900000.00,292500000.00,1492800000.00,1608200000.00,414400000.00,2022600000.00,6777200000.00,6777200000.00
2022-12-31 00:00:00,MLM,1766100000.00,1260100000.00,13.8700,13.9100,866800000.00,234800000.00,1091100000.00,1215800000.00,207500000.00,1423300000.00,6160700000.00,6160700000.00
2021-12-31 00:00:00,MLM,1449900000.00,998200000.00,11.2200,11.2600,702500000.00,153200000.00,855500000.00,1031700000.00,316700000.00,1348400000.00,5414000000.00,5414000000.00
2020-12-31 00:00:00,MLM,1400900000.00,1007400000.00,11.5400,11.5600,721000000.00,168200000.00,889300000.00,1006700000.00,246100000.00,1252800000.00,4729900000.00,4729900000.00
2023-12-31 00:00:00,MAS,1493000000.00,1344000000.00,4.0200,4.0300,908000000.00,278000000.00,1238000000.00,1355000000.00,1481000000.00,2836000000.00,7967000000.00,7967000000.00
2022-12-31 00:00:00,MAS,1446000000.00,1301000000.00,3.6300,3.7461,844000000.00,288000000.00,1193000000.00,1313000000.00,1400000000.00,2713000000.00,8680000000.00,8680000000.00
2021-12-31 00:00:00,MAS,1117000000.00,966000000.00,1.6200,1.6998,410000000.00,210000000.00,688000000.00,1020000000.00,1843000000.00,2863000000.00,8375000000.00,8375000000.00
2020-12-31 00:00:00,MAS,1408000000.00,1275000000.00,4.5900,4.7405,1224000000.00,269000000.00,1131000000.00,1260000000.00,1327000000.00,2587000000.00,7188000000.00,7188000000.00
2019-12-31 00:00:00,MAS,,,,,,,,,,,,
2023-12-31 00:00:00,MA,15013000000.00,14214000000.00,11.8300,11.8600,11195000000.00,2444000000.00,13639000000.00,14630000000.00,4446000000.00,19076000000.00,25098000000.00,25098000000.00
2022-12-31 00:00:00,MA,12953000000.00,12203000000.00,10.2200,10.2600,9930000000.00,1802000000.00,11732000000.00,12722000000.00,4252000000.00,16974000000.00,22237000000.00,22237000000.00
2021-12-31 00:00:00,MA,11464000000.00,10738000000.00,8.7600,8.7900,8687000000.00,1620000000.00,10307000000.00,10227000000.00,4168000000.00,14395000000.00,18884000000.00,18884000000.00
2020-12-31 00:00:00,MA,8720000000.00,8140000000.00,6.3700,6.4000,6411000000.00,1349000000.00,7760000000.00,8163000000.00,3351000000.00,11514000000.00,15301000000.00,18899000000.00
2019-12-31 00:00:00,MA,,,,,,,,,,,,
2023-12-31 00:00:00,MTCH,998475000.00,936668000.00,2.2600,2.3600,651539000.00,125309000.00,776781000.00,964627000.00,1445863000.00,2410490000.00,3364504000.00,3364504000.00
2022-12-31 00:00:00,MTCH,566632000.00,523038000.00,1.2400,1.2800,361946000.00,15361000.00,377491000.00,881262000.00,1347618000.00,2228880000.00,3188843000.00,3188843000.00
2021-12-31 00:00:00,MTCH,428043000.00,386641000.00,0.9300,1.0100,277723000.00,-19897000.00,256148000.00,880238000.00,1263731000.00,2143969000.00,2983277000.00,2983277000.00
2020-12-31 00:00:00,MTCH,802847000.00,761576000.00,0.6600,0.7300,162329000.00,43273000.00,630952000.00,753240000.00,1002196000.00,1755436000.00,2391269000.00,2391269000.00
2019-12-31 00:00:00,MTCH,,,,,,,,,,,,
2023-11-30 00:00:00,MKC,1206200000.00,1006900000.00,2.5200,2.5400,680600000.00,174500000.00,798700000.00,1024200000.00,1478300000.00,2502500000.00,6662200000.00,6662200000.00
2022-11-30 00:00:00,MKC,1162500000.00,961900000.00,2.5200,2.5400,682000000.00,168600000.00,812800000.00,917400000.00,1357100000.00,2274500000.00,6350500000.00,6350500000.00
2021-11-30 00:00:00,MKC,1218700000.00,1032400000.00,2.8000,2.8300,755300000.00,192700000.00,895800000.00,1090500000.00,1404100000.00,2494600000.00,6317900000.00,6317900000.00
2020-11-30 00:00:00,MKC,1182100000.00,1017100000.00,2.7800,2.8000,747400000.00,174900000.00,881500000.00,1018800000.00,1281600000.00,2300400000.00,5601300000.00,5601300000.00
2019-11-30 00:00:00,MKC,,,,,,,,,,,,
2023-12-31 00:00:00,MCD,13861200000.00,11883000000.00,11.5600,11.6300,8468800000.00,2053400000.00,10522200000.00,11745600000.00,2816900000.00,14562500000.00,25493700000.00,25178100000.00
2022-12-31 00:00:00,MCD,10903000000.00,9032400000.00,8.3300,8.4471,6177400000.00,1648000000.00,7825400000.00,10344600000.00,2862600000.00,13207200000.00,23182600000.00,22854200000.00
2021-12-31 00:00:00,MCD,12181800000.00,10313700000.00,10.0400,10.1305,7545200000.00,1582700000.00,9127900000.00,9872700000.00,2707500000.00,12580200000.00,23222900000.00,22872800000.00
2020-12-31 00:00:00,MCD,9110200000.00,7358800000.00,6.3100,6.3463,4730500000.00,1410200000.00,6140700000.00,7206500000.00,2545600000.00,9752100000.00,19207800000.00,18865300000.00
2019-12-31 00:00:00,MCD,,,,,,,,,,,,
2024-03-31 00:00:00,MCK,4676000000.00,4041000000.00,22.3900,22.5400,3002000000.00,629000000.00,3789000000.00,4171000000.00,8657000000.00,12828000000.00,308951000000.00,308951000000.00
2023-03-31 00:00:00,MCK,5486000000.00,4878000000.00,25.0300,25.2300,3560000000.00,905000000.00,4630000000.00,4582000000.00,7776000000.00,12358000000.00,276711000000.00,276711000000.00
2022-03-31 00:00:00,MCK,2866000000.00,2106000000.00,7.2300,7.3200,1114000000.00,636000000.00,1928000000.00,2593000000.00,10537000000.00,13130000000.00,263966000000.00,263966000000.00
2021-03-31 00:00:00,MCK,-3930000000.00,-4817000000.00,-28.2600,-28.2600,-4539000000.00,-695000000.00,-5034000000.00,3299000000.00,8849000000.00,12148000000.00,238228000000.00,238228000000.00
2020-03-31 00:00:00,MCK,,,,,,,,,,,,
2024-04-30 00:00:00,MDT,8203000000.00,5556000000.00,2.7600,2.7700,3676000000.00,1133000000.00,4837000000.00,5520000000.00,15628000000.00,21148000000.00,32364000000.00,32364000000.00
2023-04-30 00:00:00,MDT,8697000000.00,6000000000.00,2.8200,2.8300,3758000000.00,1580000000.00,5364000000.00,5830000000.00,14678000000.00,20508000000.00,31227000000.00,31227000000.00
2022-04-30 00:00:00,MDT,8777000000.00,6070000000.00,3.7300,3.7500,5039000000.00,456000000.00,5517000000.00,5908000000.00,15633000000.00,21541000000.00,31686000000.00,31686000000.00
2021-04-30 00:00:00,MDT,7522000000.00,4820000000.00,2.6600,2.6800,3606000000.00,265000000.00,3895000000.00,4895000000.00,14739000000.00,19634000000.00,30117000000.00,30117000000.00
2020-04-30 00:00:00,MDT,,,,,,,,,,,,
2023-12-31 00:00:00,MRK,6907000000.00,3035000000.00,0.1400,0.1400,365000000.00,1512000000.00,1889000000.00,2954000000.00,41035000000.00,43989000000.00,60115000000.00,60115000000.00
2022-12-31 00:00:00,MRK,21315000000.00,17406000000.00,5.7100,5.7300,14519000000.00,1918000000.00,16444000000.00,18282000000.00,23590000000.00,41872000000.00,59283000000.00,59283000000.00
2021-12-31 00:00:00,MRK,17899000000.00,14685000000.00,5.1400,5.1600,13049000000.00,1521000000.00,13879000000.00,13199000000.00,21879000000.00,35078000000.00,48704000000.00,48704000000.00
